Source	OrgProfID	Lat	Long	SoilClass	HzDeIn	HzDeFn	TotFe2O3
SNLCS_BP_Nº35_VOL_II	159	-3.2667	-42.3833	Areia_Quartzosa_Distrófica_A_fraco	0	20	0.7
SNLCS_BP_Nº35_VOL_II	160	-7.1833	-47.4	Areia_Quartzosa_Distrófica_A_fraco	110	140	0.1
SNLCS_BP_Nº35_VOL_II	160	-7.1833	-47.4	Areia_Quartzosa_Distrófica_A_fraco	0	20	0.5
SNLCS_BP_Nº35_VOL_II	161	-4.9167	-43.2167	Areia_Quartzosa_Distrófica_latossólica_A_moderado	160	180	0.9
SNLCS_BP_Nº35_VOL_II	161	-4.9167	-43.2167	Areia_Quartzosa_Distrófica_latossólica_A_moderado	0	25	1.1
SNLCS_BP_Nº35_VOL_II	162	-2.95	-42.8333	Areia_Quartzosa_álica_MarinhaA_moderado	70	110	0.3
SNLCS_BP_Nº35_VOL_II	162	-2.95	-42.8333	Areia_Quartzosa_álica_MarinhaA_moderado	0	25	0.4
SNLCS_BP_Nº35_VOL_II	163	-3.0833	-43.1167	Areia_Quartzosa_Hidromórfica_álica_A_moderado	40	60	0.4
SNLCS_BP_Nº35_VOL_II	163	-3.0833	-43.1167	Areia_Quartzosa_Hidromórfica_álica_A_moderado	0	23	0.3
SNLCS_BP_Nº35_VOL_II	164	-3.7	-42.5833	Solo_Litólico_ÁLICO_Tb_A_moderado	0	30	2.2
SNLCS_BP_Nº36_VOL_II	86	-6.85	-40.5833	Bruno_Não_Cálcico_A_moderado	0	15	4.7
SNLCS_BP_Nº36_VOL_II	86	-6.85	-40.5833	Bruno_Não_Cálcico_A_moderado	25	40	7.1
SNLCS_BP_Nº36_VOL_II	87	-8.2333	-41.0667	Bruno_Não_Cálcico_vértico_A_moderado	0	15	4.7
SNLCS_BP_Nº36_VOL_II	87	-8.2333	-41.0667	Bruno_Não_Cálcico_vértico_A_moderado	33	78	8.4
SNLCS_BP_Nº36_VOL_II	88	-4.65	-42.2833	Planossolo_Eutrófico_Ta_A_moderado_	35	45	
SNLCS_BP_Nº36_VOL_II	89	-3.2	-41.55	Planossolo_Eutrófico_Ta_A_fraco	0	20	
SNLCS_BP_Nº36_VOL_II	89	-3.2	-41.55	Planossolo_Eutrófico_Ta_A_fraco	35	60	
SNLCS_BP_Nº36_VOL_II	90	-4.95	-42.3167	Solonetz_Solodizado_Eutrófico_Tb_A_fraco	0	40	0.1
SNLCS_BP_Nº36_VOL_II	90	-4.95	-42.3167	Solonetz_Solodizado_Eutrófico_Tb_A_fraco	68	130	0.1
SNLCS_BP_Nº36_VOL_II	91	-2.8667	-41.8	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	0	10	
SNLCS_BP_Nº36_VOL_II	91	-2.8667	-41.8	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	10	60	
SNLCS_BP_Nº36_VOL_II	92	-10.0833	-44.1833	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	0	10	3.5
SNLCS_BP_Nº36_VOL_II	92	-10.0833	-44.1833	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	40	70	6.7
SNLCS_BP_Nº36_VOL_II	93	-4.2	-42.7833	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	120	140	
SNLCS_BP_Nº36_VOL_II	94	-7.0833	-40.5333	Solonetz_Solodizado_Eutrófico_Ta_A_fraco	25	40	
SNLCS_BP_Nº36_VOL_II	95	-5.45	-42.05	Cambissolo_Distrófico_Tb_A_fraco	20	50	3
SNLCS_BP_Nº36_VOL_II	96	-7.5833	-43.0333	Cambissolo_Eutrófico_Ta_A_moderado	60	110	10.3
SNLCS_BP_Nº36_VOL_II	96	-7.5833	-43.0333	Cambissolo_Eutrófico_Ta_A_moderado	0	20	11.3
SNLCS_BP_Nº36_VOL_II	97	-7.05	-41.4167	Cambissolo_Eutrófico_Ta_A_moderado	40	120	6.8
SNLCS_BP_Nº36_VOL_II	97	-7.05	-41.4167	Cambissolo_Eutrófico_Ta_A_moderado	0	10	7.2
SNLCS_BP_Nº36_VOL_II	98	-6.7667	-42.2167	Vertissolo_A_moderado	40	70	10.1
SNLCS_BP_Nº36_VOL_II	98	-6.7667	-42.2167	Vertissolo_A_moderado	0	15	10.3
SNLCS_BP_Nº36_VOL_II	99	-2.8667	-41.8167	Solonchak_Solonétzico_Ta_A_fraco	62	110	
SNLCS_BP_Nº36_VOL_II	99	-2.8667	-41.8167	Solonchak_Solonétzico_Ta_A_fraco	0	13	
SNLCS_BP_Nº36_VOL_II	100	-6.6833	-41.6833	Solo_Aluvial_Distrófico_A_moderado_Tb	30	80	2
SNLCS_BP_Nº36_VOL_II	100	-6.6833	-41.6833	Solo_Aluvial_Distrófico_A_moderado_Tb	0	20	1
SNLCS_BP_Nº36_VOL_II	101	-4.5333	-42.2333	Solo_Aluvial_Distrófico_A_moderado_Ta	140	180	
SNLCS_BP_Nº36_VOL_II	102	-7.0167	-42.1167	Solo_Aluvial_Distrófico_A_moderado_Tb	50	70	1.5
SNLCS_BP_Nº36_VOL_II	102	-7.0167	-42.1167	Solo_Aluvial_Distrófico_A_moderado_Tb	0	15	1.5
SNLCS_BP_Nº36_VOL_II	103	-6.4	-41.9667	Solo_Aluvial_Eutrófico_A_moderado_Ta	80	110	8.7
SNLCS_BP_Nº36_VOL_II	103	-6.4	-41.9667	Solo_Aluvial_Eutrófico_A_moderado_Ta	0	20	9.5
SNLCS_BP_Nº36_VOL_II	104	-2.8833	-41.8333	Solo_Aluvial_Eutrófico_A_fraco_Ta	60	110	
SNLCS_BP_Nº36_VOL_II	104	-2.8833	-41.8333	Solo_Aluvial_Eutrófico_A_fraco_Ta	0	40	
SNLCS_BP_Nº36_VOL_II	105	-7.0833	-40.5	Regossolo_Eutrófico_A_fraco	25	45	
SNLCS_BP_Nº36_VOL_II	106	-9.3667	-42.3833	Regossolo_Eutrófico_A_fraco	90	130	0.3
SNLCS_BP_Nº36_VOL_II	106	-9.3667	-42.3833	Regossolo_Eutrófico_A_fraco	0	15	0.4
SNLCS_BP_Nº36_VOL_II	107	-7.65	-43.8833	Areia_Quartzosa_álica_A_moderado_	130	180	1.7
SNLCS_BP_Nº36_VOL_II	107	-7.65	-43.8833	Areia_Quartzosa_álica_A_moderado_	0	15	1.4
SNLCS_BP_Nº36_VOL_II	108	-7.3833	-42.0833	Areia_Quartzosa_álica_A_moderado_	0	20	0.9
SNLCS_BP_Nº36_VOL_II	108	-7.3833	-42.0833	Areia_Quartzosa_álica_A_moderado_	100	150	1.2
SNLCS_BP_Nº36_VOL_II	109	-7.7333	-42.3	Areia_Quartzosa_álica_A_moderado_	140	180	0.4
SNLCS_BP_Nº36_VOL_II	109	-7.7333	-42.3	Areia_Quartzosa_álica_A_moderado_	0	20	0.4
SNLCS_BP_Nº36_VOL_II	110	-8.6	-41.7667	Areia_Quartzosa_Eutrófica_A_moderado_	80	120	0.8
SNLCS_BP_Nº36_VOL_II	110	-8.6	-41.7667	Areia_Quartzosa_Eutrófica_A_moderado_	0	15	0.6
SNLCS_BP_Nº36_VOL_II	111	-6.7	-41.7167	Areia_Quartzosa_álica_A_fraco	60	130	0.5
SNLCS_BP_Nº36_VOL_II	111	-6.7	-41.7167	Areia_Quartzosa_álica_A_fraco	0	20	0.4
SNLCS_BP_Nº36_VOL_II	112	-8.2333	-42.6833	Areia_Quartzosa_álica_A_fraco	120	170	2.4
SNLCS_BP_Nº36_VOL_II	112	-8.2333	-42.6833	Areia_Quartzosa_álica_A_fraco	0	25	2.2
SNLCS_BP_Nº36_VOL_II	113	-2.9833	-41.7667	Areia_Quartzosa_Distrófica_A_moderado_	150	180	
SNLCS_BP_Nº36_VOL_II	114	-7.9167	-41.75	Areia_Quartzosa_Distrófica_A_fraco	70	110	
SNLCS_BP_Nº36_VOL_II	115	-6.0333	-42.9167	Solo_Litólico_ÁLICO_A_fraco	0	20	0.4
SNLCS_BP_Nº36_VOL_II	116	-3.5333	-41.7833	Solo_Litólico_Distrófico_A_moderado	0	25	4.1
SNLCS_BP_Nº36_VOL_II	117	-6.8833	-41.3333	Solo_Litólico_Distrófico_A_moderado	25	35	8.4
SNLCS_BP_Nº36_VOL_II	117	-6.8833	-41.3333	Solo_Litólico_Distrófico_A_moderado	0	20	8.6
SNLCS_BP_Nº36_VOL_II	118	-6.5667	-42.7167	Solo_Litólico_Distrófico_A_fraco	0	25	1
SNLCS_BP_Nº36_VOL_II	119	-3.6167	-42.4	Solo_Litólico_Eutrófico_A_moderado	0	20	7.6
SNLCS_BP_Nº36_VOL_II	120	-6.3	-42.1667	Solo_Litólico_Eutrófico_A_moderado	0	10	9
SNLCS_BP_Nº36_VOL_II	121	-6.7667	-40.6833	Solo_Litólico_Eutrófico_A_moderado	0	10	6.1
SNLCS_BP_Nº36_VOL_II	122	-5.5	-41.8333	Solo_Litólico_Eutrófico_A_moderado	0	23	
SNLCS_BP_Nº32	1	-2.8667	-57.3667	Latossolo_Amarelo_ÁLICO_A_proeminete	56	102	6.3
SNLCS_BP_Nº32	1	-2.8667	-57.3667	Latossolo_Amarelo_ÁLICO_A_proeminete	0	10	4.7
SNLCS_BP_Nº32	2	-2.8333	-57.2667	Latossolo_Amarelo_ÁLICO_A_proeminete	60	94	4.6
SNLCS_BP_Nº32	2	-2.8333	-57.2667	Latossolo_Amarelo_ÁLICO_A_proeminete	0	10	2.7
SNLCS_BP_Nº32	3	-2.85	-57.3333	Latossolo_Amarelo_ÁLICO_A_moderado	55	93	6.2
SNLCS_BP_Nº32	3	-2.85	-57.3333	Latossolo_Amarelo_ÁLICO_A_moderado	0	6	4.1
SNLCS_BP_Nº32	4	-2.8	-57.15	Podzólico_Vermelho_Amarelo_Tb_ÁLICO_câmbico_A_moderado	63	92	4.1
SNLCS_BP_Nº32	4	-2.8	-57.15	Podzólico_Vermelho_Amarelo_Tb_ÁLICO_câmbico_A_moderado	0	9	2.9
SNLCS_BP_Nº32	5	-2.8833	-57.3	Plintossolo_Tb_ÁLICO_A_moderado	59	110	7.9
SNLCS_BP_Nº32	5	-2.8833	-57.3	Plintossolo_Tb_ÁLICO_A_moderado	0	7	1.6
SNLCS_BP_Nº32	6	-2.8833	-57.2833	Plintossolo_Tb_ÁLICO_A_moderado	41	80	7.6
SNLCS_BP_Nº32	6	-2.8833	-57.2833	Plintossolo_Tb_ÁLICO_A_moderado	0	13	3.1
SNLCS_BP_Nº32	E1	-2.8667	-57.3667	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	50	110	3
SNLCS_BP_Nº32	E1	-2.8667	-57.3667	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	0	25	2.1
SNLCS_BP_Nº32	E2	-2.8167	-57.2667	Latossolo_Amarelo_ÁLICO_A_moderado	50	90	3.5
SNLCS_BP_Nº32	E2	-2.8167	-57.2667	Latossolo_Amarelo_ÁLICO_A_moderado	0	20	2.8
SNLCS_BP_Nº32	E3	-2.8	-57.3667	Solo_Aluvial_Ta_Eutrófico_A_moderado	0	40	4.7
SNLCS_BP_Nº32	E3	-2.8	-57.3667	Solo_Aluvial_Ta_Eutrófico_A_moderado	70	120	5.4
SNLCS_BP_Nº18	1	3.15	-61.15	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	70	133	1.2
SNLCS_BP_Nº18	1	3.15	-61.15	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	0	7	0.9
SNLCS_BP_Nº18	2	3.35	-61.9	Latossolo_Amarelo_Distrófico_podzólico_A_moderado	48	99	2.4
SNLCS_BP_Nº18	2	3.35	-61.9	Latossolo_Amarelo_Distrófico_podzólico_A_moderado	0	9	2.1
SNLCS_BP_Nº18	3	3.6	-60.95	Latossolo_Vermelho_Escuro_Eutrófico_A_moderado	50	117	7.8
SNLCS_BP_Nº18	3	3.6	-60.95	Latossolo_Vermelho_Escuro_Eutrófico_A_moderado	0	11	6.4
SNLCS_BP_Nº18	4	3.2333	-60.9667	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	77	116	6.6
SNLCS_BP_Nº18	4	3.2333	-60.9667	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	0	8	4.4
SNLCS_BP_Nº18	5	3.2833	-61.1	Terra_Roxa_Estruturada_Eutrófica_A_moderado	73	127	12.6
SNLCS_BP_Nº18	5	3.2833	-61.1	Terra_Roxa_Estruturada_Eutrófica_A_moderado	0	11	8
SNLCS_BP_Nº18	6	3.6833	-61.2	Podzólico_Vermelho_Amarelo_Eutrófico_Ta_A_moderado	54	107	3.1
SNLCS_BP_Nº18	6	3.6833	-61.2	Podzólico_Vermelho_Amarelo_Eutrófico_Ta_A_moderado	0	11	1.9
SNLCS_BP_Nº18	7	3.65	-60.95	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	52	107	9.7
SNLCS_BP_Nº18	7	3.65	-60.95	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	7	6.4
SNLCS_BP_Nº18	8	3.3667	-61.0833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	71	108	2.2
SNLCS_BP_Nº18	8	3.3667	-61.0833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	8	2.3
SNLCS_BP_Nº18	9	3.4833	-60.9167	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	65	107	6.6
SNLCS_BP_Nº18	9	3.4833	-60.9167	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	5	2.9
SNLCS_BP_Nº18	10	3.2	-60.9333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	59	94	9.5
SNLCS_BP_Nº18	10	3.2	-60.9333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	9	3.5
SNLCS_BP_Nº18	11	3.3	-61.3	Podzólico_Vermelho_Amarelo_Distrófico_latossólico_A_moderado	58	85	1.7
SNLCS_BP_Nº18	11	3.3	-61.3	Podzólico_Vermelho_Amarelo_Distrófico_latossólico_A_moderado	0	8	0.7
SNLCS_BP_Nº18	12	3.7833	-61	Planossolo_Eutrófico_Tb_A_moderado_	0	15	0.9
SNLCS_BP_Nº18	12	3.7833	-61	Planossolo_Eutrófico_Tb_A_moderado_	74	106	1.5
SNLCS_BP_Nº18	13	3.8833	-61.0167	Planossolo_Eutrófico_Tb_solódico_A_fraco_	0	11	0.5
SNLCS_BP_Nº18	13	3.8833	-61.0167	Planossolo_Eutrófico_Tb_solódico_A_fraco_	78	140	4
SNLCS_BP_Nº18	14	3.8167	-61.0833	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	0	15	0.2
SNLCS_BP_Nº18	14	3.8167	-61.0833	Solonetz_Solodizado_Eutrófico_Ta_A_moderado	73	133	0.4
SNLCS_BP_Nº18	E1	3.1833	-61.2	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	70	90	2.4
SNLCS_BP_Nº18	E1	3.1833	-61.2	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	0	20	2.3
SNLCS_BP_Nº18	E10	3.2167	-60.9833	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	50	70	5.6
SNLCS_BP_Nº18	E10	3.2167	-60.9833	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	0	20	3.7
SNLCS_BP_Nº18	E11	3.3333	-60.85	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	40	60	
SNLCS_BP_Nº18	E11	3.3333	-60.85	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	0	20	
SNLCS_BP_Nº18	E12	3.3333	-60.7833	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	40	60	
SNLCS_BP_Nº18	E12	3.3333	-60.7833	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	0	20	
SNLCS_BP_Nº18	E13	3.2333	-60.8333	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	60	80	3.1
SNLCS_BP_Nº18	E13	3.2333	-60.8333	Latossolo_Vermelho_Amarelo_Distrófico_A_moderado	0	20	3
SNLCS_BP_Nº18	E14	3.3	-61.25	Terra_Roxa_Estruturada_Distrófica_A_moderado	80	100	19
SNLCS_BP_Nº18	E14	3.3	-61.25	Terra_Roxa_Estruturada_Distrófica_A_moderado	0	20	20.4
SNLCS_BP_Nº18	E15	3.3	-61.4833	Terra_Roxa_Estruturada_Eutrófica_A_moderado	80	120	
SNLCS_BP_Nº18	E15	3.3	-61.4833	Terra_Roxa_Estruturada_Eutrófica_A_moderado	0	20	
SNLCS_BP_Nº18	E16	3.7333	-61.1667	Terra_Roxa_Estruturada_Eutrófica_A_moderado	80	100	15.3
SNLCS_BP_Nº18	E16	3.7333	-61.1667	Terra_Roxa_Estruturada_Eutrófica_A_moderado	0	20	11.4
SNLCS_BP_Nº18	E18	3.75	-61.0333	Terra_Roxa_Estruturada_Eutrófica_A_moderado	0	20	15.5
SNLCS_BP_Nº18	E18	3.75	-61.0333	Terra_Roxa_Estruturada_Eutrófica_A_moderado	40	60	19.9
SNLCS_BP_Nº18	E2	3.4167	-60.8833	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	0	20	3.2
SNLCS_BP_Nº18	E2	3.4167	-60.8833	Latossolo_Amarelo_ÁLICO_podzólico_A_moderado	60	90	4.6
SNLCS_BP_Nº18	E20	3.0667	-61.2167	Podzólico_Vermelho_Amarelo_Eutrófico_Tb_A_moderado	70	90	3.3
SNLCS_BP_Nº18	E20	3.0667	-61.2167	Podzólico_Vermelho_Amarelo_Eutrófico_Tb_A_moderado	0	20	2
SNLCS_BP_Nº18	E21	3.7	-61.25	Podzólico_Vermelho_Amarelo_Eutrófico_Tb_A_moderado	0	30	
SNLCS_BP_Nº18	E23	3.2833	-61.3833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	120	
SNLCS_BP_Nº18	E23	3.2833	-61.3833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	
SNLCS_BP_Nº18	E24	3.3667	-61.4	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	120	3.2
SNLCS_BP_Nº18	E24	3.3667	-61.4	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	2.2
SNLCS_BP_Nº18	E27	3.4333	-61.3167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	60	120	1
SNLCS_BP_Nº18	E27	3.4333	-61.3167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	0.4
SNLCS_BP_Nº18	E28	3.1333	-61.05	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	70	90	0.8
SNLCS_BP_Nº18	E28	3.1333	-61.05	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	0.7
SNLCS_BP_Nº18	E29	3.5667	-61	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	2.1
SNLCS_BP_Nº18	E29	3.5667	-61	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	100	3.4
SNLCS_BP_Nº18	E3	3.4333	-60.85	Latossolo_Amarelo_Distrófico_A_moderado	0	20	
SNLCS_BP_Nº18	E3	3.4333	-60.85	Latossolo_Amarelo_Distrófico_A_moderado	50	70	
SNLCS_BP_Nº18	E30	3.6	-61.1333	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	120	
SNLCS_BP_Nº18	E30	3.6	-61.1333	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	30	
SNLCS_BP_Nº18	E31	3.45	-60.6333	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	100	5.6
SNLCS_BP_Nº18	E31	3.45	-60.6333	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	3.6
SNLCS_BP_Nº18	E32	3.6667	-61.1	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	50	70	1
SNLCS_BP_Nº18	E32	3.6667	-61.1	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	0.6
SNLCS_BP_Nº18	E33	3.1167	-61.6833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	20	40	0.4
SNLCS_BP_Nº18	E33	3.1167	-61.6833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	100	0.6
SNLCS_BP_Nº18	E34	3.1333	-61.1833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	60	80	1.2
SNLCS_BP_Nº18	E34	3.1333	-61.1833	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	1.2
SNLCS_BP_Nº18	E35	3.3833	-61.15	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	0	20	2.6
SNLCS_BP_Nº18	E35	3.3833	-61.15	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_A_moderado	80	100	3.9
SNLCS_BP_Nº18	E36	3.5333	-60.7667	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	50	70	
SNLCS_BP_Nº18	E36	3.5333	-60.7667	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	
SNLCS_BP_Nº18	E37	3.65	-61	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	80	100	1.3
SNLCS_BP_Nº18	E37	3.65	-61	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	0.5
SNLCS_BP_Nº18	E38	3.5167	-60.9167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	
SNLCS_BP_Nº18	E38	3.5167	-60.9167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	60	80	
SNLCS_BP_Nº18	E39	3.5167	-60.8667	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	
SNLCS_BP_Nº18	E39	3.5167	-60.8667	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	80	120	
SNLCS_BP_Nº18	E4	3.25	-61.9	Latossolo_Amarelo_Distrófico_podzólico_A_moderado	0	20	2.6
SNLCS_BP_Nº18	E4	3.25	-61.9	Latossolo_Amarelo_Distrófico_podzólico_A_moderado	80	120	3.5
SNLCS_BP_Nº18	E40	3.75	-61.0167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	
SNLCS_BP_Nº18	E40	3.75	-61.0167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	90	100	
SNLCS_BP_Nº18	E41	3.5	-60.8167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	80	120	2.3
SNLCS_BP_Nº18	E41	3.5	-60.8167	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	1
SNLCS_BP_Nº18	E42	3.6	-61.0333	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	1.3
SNLCS_BP_Nº18	E42	3.6	-61.0333	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	80	100	2.5
SNLCS_BP_Nº18	E43	3.4833	-60.6667	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	80	120	2.6
SNLCS_BP_Nº18	E43	3.4833	-60.6667	Podzólico_Vermelho_Amarelo_ÁLICO_Tb_plíntico_A_moderado	0	20	1.5
SNLCS_BP_Nº18	E45	3.4833	-61.3667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	40	80	0.9
SNLCS_BP_Nº18	E45	3.4833	-61.3667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	0.2
SNLCS_BP_Nº18	E46	3.1833	-60.9667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	50	70	5.1
SNLCS_BP_Nº18	E46	3.1833	-60.9667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	3.1
SNLCS_BP_Nº18	E47	3.2	-61.2333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	60	80	3.8
SNLCS_BP_Nº18	E47	3.2	-61.2333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	2.1
SNLCS_BP_Nº18	E48	3.4833	-61.0833	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	60	120	
SNLCS_BP_Nº18	E48	3.4833	-61.0833	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	
SNLCS_BP_Nº18	E49	3.8	-61.05	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	60	80	4.3
SNLCS_BP_Nº18	E49	3.8	-61.05	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	2.8
SNLCS_BP_Nº18	E5	3.4333	-60.8833	Latossolo_Amarelo_Distrófico_podzólico_A_moderado	60	80	
SNLCS_BP_Nº18	E5	3.4333	-60.8833	Latossolo_Amarelo_Distrófico_podzólico_A_moderado	0	20	
SNLCS_BP_Nº18	E50	3.5333	-60.95	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	80	100	
SNLCS_BP_Nº18	E50	3.5333	-60.95	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	
SNLCS_BP_Nº18	E51	3.25	-61.2333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	70	90	3.3
SNLCS_BP_Nº18	E51	3.25	-61.2333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	2.8
SNLCS_BP_Nº18	E52	3.15	-60.9333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	50	70	8.1
SNLCS_BP_Nº18	E52	3.15	-60.9333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	4.9
SNLCS_BP_Nº18	E54	3.2	-61.0667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	3.3
SNLCS_BP_Nº18	E54	3.2	-61.0667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	60	80	4.3
SNLCS_BP_Nº18	E55	3.25	-61.0333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	50	70	2.9
SNLCS_BP_Nº18	E55	3.25	-61.0333	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	1.8
SNLCS_BP_Nº18	E56	3.6833	-60.9667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	60	100	
SNLCS_BP_Nº18	E56	3.6833	-60.9667	Podzólico_Vermelho_Amarelo_Distrófico_Tb_A_moderado	0	20	
SNLCS_BP_Nº18	E59	3.1167	-61.2833	Planossolo_Eutrófico_Tb_A_moderado_	40	100	
SNLCS_BP_Nº18	E59	3.1167	-61.2833	Planossolo_Eutrófico_Tb_A_moderado_	0	20	
SNLCS_BP_Nº18	E6	3.6	-60.95	Latossolo_Vermelho_Escuro_Distrófico_A_moderado	60	80	6.6
SNLCS_BP_Nº18	E6	3.6	-60.95	Latossolo_Vermelho_Escuro_Distrófico_A_moderado	0	20	5.6
SNLCS_BP_Nº18	E60	3.4667	-60.7833	Planossolo_Eutrófico_Tb_A_moderado_	0	20	
SNLCS_BP_Nº18	E60	3.4667	-60.7833	Planossolo_Eutrófico_Tb_A_moderado_	70	90	
SNLCS_BP_Nº18	E61	3.6667	-61.35	Plintossolo_ÁLICO_Tb_A_moderado	0	20	
SNLCS_BP_Nº18	E61	3.6667	-61.35	Plintossolo_ÁLICO_Tb_A_moderado	60	80	
